customer_id,age,gender,region,employment_type,annual_income_inr,credit_score,credit_utilization_ratio,missed_payments_12m,avg_late_payment_days,monthly_transaction_count,monthly_spend_inr,cash_advance_count_6m,complaints_last_6m,failed_login_attempts_3m,account_tenure_months,last_transaction_date,debt_balance_inr,risk_status
503950,44,Male,South,Self-Employed,34320,786,0.061,0,1.7,44,11827,0,1,3,19,2025-11-20,43633,0
503951,19,Female,,Salaried,75903,683,0.273,1,2.1,38,36412,1,0,1,36,2025-09-20,119365,0
503952,34,Male,West,Unemployed,22860,633,0.825,4,4.5,72,20485,2,1,5,110,2025-11-08,43296,1
503953,48,Male,South,Unemployed,39348,659,0.31,0,6.1,55,29104,0,0,1,83,2025-11-24,33567,0
503954,37,Male,West,Salaried,86397,671,0.762,0,4.1,57,52700,1,0,2,22,2025-11-18,58077,0
503955,,Female,West,Unemployed,32222,686,0.241,0,0.9,88,18770,1,0,2,28,2025-10-19,10675,0
503956,22,Female,North,Self-Employed,25605,657,0.913,6,5.1,50,21328,0,1,1,22,2025-09-12,23582,1
503957,28,Male,North,Salaried,40053,,0.438,0,5.2,91,15333,1,2,1,40,2025-10-14,24094,0
503958,50,Male,South,Self-Employed,24750,758,0.734,0,2,90,,0,0,2,68,2025-11-21,15309,0
503959,35,Female,,Unemployed,39483,622,0.409,0,6,57,29147,1,0,1,16,2025-10-17,47811,0
503960,24,Male,North,Self-Employed,35163,680,0.3,2,0.7,69,13393,1,1,1,58,2025-11-10,45556,0
503961,28,Male,South,Salaried,46797,687,0.545,1,3.5,77,29144,1,0,0,48,2025-10-26,50710,0
503962,39,Female,East,Salaried,20644,587,0.122,4,22,74,13599,3,2,9,16,2025-09-09,17638,1
503963,47,Female,,Salaried,61463,681,0.179,0,1,60,44323,0,0,2,27,2025-09-13,42108,0
503964,34,Female,East,Salaried,,670,0.306,0,14.6,107,21672,0,0,0,29,2025-11-24,33377,0
503965,37,Male,South,Salaried,24372,669,0.228,0,5.9,23,6863,0,0,2,60,2025-09-14,9003,0
503966,49,Male,North,Salaried,15000,715,0.147,0,1.2,55,7101,1,0,0,29,2025-10-08,19165,0
503967,29,Female,East,Unemployed,34030,679,0.302,0,2.1,59,24927,0,0,1,56,2025-11-19,14053,0
503968,38,Female,East,Salaried,45456,636,0.214,1,3.9,66,26071,1,0,0,101,2025-10-01,64526,0
503969,27,Male,South,Salaried,57508,550,0.823,4,8.9,73,31818,6,1,3,30,2025-09-15,52554,1
503970,37,Male,South,Self-Employed,15102,697,0.738,1,1.6,62,5635,0,0,3,32,2025-10-24,8836,0
503971,46,Female,South,Salaried,62787,710,0.435,1,1.6,76,41615,1,1,2,29,2025-10-13,55205,0
503972,22,Male,South,Salaried,68795,627,0.56,1,3.1,92,46113,0,0,1,37,2025-10-23,53221,0
503973,27,Male,Central,Self-Employed,49479,,0.635,1,3.8,83,19488,0,0,1,34,2025-10-28,29558,0
503974,44,Male,North,Salaried,45929,551,0.934,3,15.8,81,24281,1,2,1,49,2025-11-02,66676,1
503975,31,Male,West,Salaried,46448,661,0.27,0,11.1,57,21984,0,0,1,78,2025-11-01,19658,0
503976,47,Female,North,Salaried,,702,0.639,0,1,80,13131,2,0,1,8,2025-10-14,44129,0
503977,34,Female,West,Unemployed,65375,661,0.154,0,4.3,52,45610,0,0,2,27,2025-11-22,58690,0
503978,35,Female,North,Salaried,43524,673,0.606,0,4,145,20131,1,0,2,71,2025-09-03,63991,0
503979,26,Female,South,Salaried,23411,,0.209,0,0.7,41,9486,0,1,2,18,2025-10-30,33390,0
503980,42,Female,East,Self-Employed,54586,647,0.475,1,11.6,24,22766,3,0,4,27,2025-11-17,43901,0
503981,48,Female,East,Student,35262,712,0.46,1,7.6,94,23093,1,1,2,70,2025-11-06,13931,0
503982,38,Female,South,Student,20645,731,,1,4.3,79,12864,0,0,1,73,2025-09-23,27658,0
503983,,Male,West,Salaried,27257,711,0.413,0,2.1,82,16969,0,0,5,45,2025-10-15,41691,0
503984,51,Female,West,Salaried,52912,754,0.175,0,8.8,80,16748,0,0,0,15,2025-11-21,76654,0
503985,40,Male,South,Self-Employed,36064,560,0.582,3,11.8,30,30768,3,2,2,137,2025-11-06,73167,1
503986,26,Female,West,Retired,33894,746,0.478,1,4,71,,1,0,1,59,2025-11-08,46558,0
503987,48,Male,North,,36077,730,0.64,0,7.8,31,12568,0,0,2,38,2025-09-30,53405,0
503988,18,Female,West,Salaried,34772,694,0.222,2,3.6,88,18075,0,2,0,62,2025-09-08,14182,0
503989,44,Male,North,Salaried,41449,686,0.075,0,2.7,92,13304,0,0,1,61,2025-09-12,18376,0
503990,47,Male,South,Self-Employed,43853,620,0.769,6,20.2,79,38529,4,2,7,54,2025-10-28,44448,1
503991,20,Female,North,Salaried,64257,647,0.399,2,1.8,41,17655,0,0,2,72,2025-11-13,21343,0
503992,30,Female,East,Salaried,,681,0.216,2,3.4,61,17875,0,0,0,82,2025-11-03,52734,0
503993,30,Female,West,Salaried,35645,836,0.423,0,3.1,52,26159,0,0,0,26,2025-10-30,38484,0
503994,45,Male,East,Self-Employed,55817,687,0.578,0,23.7,77,33749,2,0,3,18,2025-11-28,79869,0
503995,35,Male,West,Retired,41928,757,0.539,0,7.1,48,21432,0,0,0,106,2025-09-19,59275,0
503996,54,Female,West,Salaried,63432,633,0.074,1,6.5,52,30381,1,0,2,114,2025-11-25,86915,0
503997,30,Female,Central,Salaried,163002,700,0.374,1,6.3,61,76568,0,0,2,63,2025-09-26,151035,0
503998,36,Female,North,Unemployed,57835,684,0.406,0,2,53,39219,0,0,4,62,2025-10-20,84047,0
503999,48,Male,South,Self-Employed,19177,810,0.826,0,3.6,59,5830,2,0,3,52,2025-10-26,16133,0
504000,48,Female,South,Salaried,54771,694,0.117,1,1.2,84,23118,0,0,4,25,2025-12-01,39615,0
504001,30,Female,South,Self-Employed,32846,,0.156,1,5.7,69,16196,0,0,0,44,2025-11-10,49147,0
504002,33,Male,West,Unemployed,37942,657,0.207,0,2.6,120,20143,0,0,1,52,2025-09-12,13543,0
504003,22,Male,South,Student,18354,654,0.148,1,9.7,37,11012,2,0,1,66,2025-10-02,8350,0
504004,44,Male,North,,64141,,0.825,1,37.1,58,49083,1,1,4,28,2025-09-23,163589,1
504005,53,Male,West,Retired,43701,707,0.312,0,1.3,78,25067,0,0,2,39,2025-10-12,33296,0
504006,36,Male,North,Self-Employed,48530,602,,2,11.9,63,21352,1,1,3,93,2025-11-10,54401,0
504007,25,Female,East,Self-Employed,35613,773,0.304,0,8.4,71,26076,0,1,1,50,2025-09-06,10037,0
504008,42,Male,North,Salaried,32403,674,0.595,1,1.1,85,20252,1,1,2,51,2025-09-09,29750,0
504009,42,Female,East,Self-Employed,69167,662,0.207,0,4.7,86,42484,0,0,0,86,2025-11-16,62373,0
504010,43,Male,South,Salaried,15000,,0.455,0,5.5,62,5538,0,0,0,22,2025-10-21,20393,0
504011,55,Male,North,Student,81650,731,0.349,2,1.4,93,48781,2,0,3,16,2025-09-17,96565,0
504012,26,Female,North,Salaried,55121,683,0.215,0,0.1,59,41168,0,0,2,25,2025-10-06,65635,0
504013,40,Male,South,Unemployed,61567,644,0.398,0,3.2,103,28916,0,1,5,18,2025-11-06,20463,0
504014,36,Male,Central,Self-Employed,106906,744,0.469,1,3,51,,0,0,1,31,2025-11-02,37581,0
504015,47,Female,South,Unemployed,39694,641,0.6,0,1.3,119,11264,1,1,2,42,2025-10-29,36279,0
504016,18,Female,West,Student,41387,704,0.456,0,5.7,66,19599,0,0,3,73,2025-11-02,25735,0
504017,46,Female,West,Self-Employed,40864,661,0.697,0,3.1,45,23870,1,1,2,24,2025-10-06,26765,0
504018,,Female,East,Salaried,53213,778,0.445,0,4,67,37462,0,1,3,95,2025-10-24,81398,0
504019,21,Female,Central,Self-Employed,64061,698,0.518,0,1.2,72,19131,0,1,1,68,2025-10-04,64013,0
504020,,Male,South,Salaried,58347,704,0.063,0,7.9,48,22383,0,1,0,85,2025-11-26,12736,0
504021,34,Female,North,Salaried,36794,672,0.521,1,2,68,10167,0,0,1,16,2025-10-28,13172,0
504022,33,Female,North,,34380,725,0.443,0,5.9,61,25452,1,2,1,31,2025-10-24,18391,0
504023,36,Female,Central,Student,35969,658,0.452,2,6.7,74,26644,1,0,1,41,2025-09-16,14174,0
504024,,Female,Central,Salaried,41548,717,0.275,1,4.1,65,16612,1,0,1,64,2025-10-23,12080,0
504025,40,Female,North,Self-Employed,62634,708,0.58,0,2.7,84,30691,0,0,1,28,2025-09-09,47676,0
504026,29,Female,East,Self-Employed,20872,756,0.172,0,1.9,99,14730,2,0,1,26,2025-10-27,11107,0
504027,32,Male,East,Salaried,18994,671,0.787,1,7.1,27,5338,0,0,2,81,2025-11-19,16339,0
504028,45,Female,North,Self-Employed,53082,739,0.335,0,5.3,60,16868,1,0,0,55,2025-10-10,50233,0
504029,41,Female,South,Salaried,33249,688,0.467,0,3.4,71,14972,0,1,1,41,2025-12-01,48723,0
504030,18,Male,South,Retired,38870,778,0.488,0,0.2,74,23229,0,1,2,7,2025-10-18,54962,0
504031,60,Male,South,Salaried,55989,710,0.323,1,5.4,71,32745,0,0,0,38,2025-11-25,14171,0
504032,54,Male,North,Salaried,20878,632,0.464,1,4.1,7,15268,0,0,5,76,2025-10-07,5909,0
504033,31,Male,North,Self-Employed,61399,712,0.262,0,2.8,123,18180,1,0,4,81,2025-09-03,13148,0
504034,38,Female,South,Self-Employed,16192,755,0.208,1,1.6,69,6439,0,1,1,29,2025-09-21,25743,0
504035,31,Female,North,Salaried,,690,0.307,0,3.1,33,25699,1,2,1,47,2025-09-23,26007,0
504036,,Male,North,Self-Employed,35047,640,0.224,1,2,69,24816,1,0,1,28,2025-09-03,18901,0
504037,49,Female,East,Student,45997,627,0.155,2,4,88,23173,0,0,3,58,2025-10-15,59392,0
504038,33,Male,East,,32155,640,0.47,8,6.8,63,14848,6,1,6,49,2025-10-18,61297,1
504039,37,Female,Central,Retired,27658,544,0.657,3,5.6,61,25484,2,1,4,43,2025-10-24,30255,1
504040,22,Female,Central,Student,59550,665,0.312,1,3.4,67,29969,3,0,3,129,2025-09-13,51122,0
504041,47,Male,East,Self-Employed,33808,656,0.06,1,4.8,79,14510,1,0,3,43,2025-11-04,35428,0
504042,43,Female,Central,Retired,46313,611,0.466,0,7.1,58,18972,0,1,2,66,2025-09-20,66372,0
504043,25,Male,North,Self-Employed,,523,0.942,3,11.3,51,18879,2,0,4,20,2025-11-23,72842,1
504044,44,Male,North,Self-Employed,43749,752,0.269,0,3,45,13849,1,0,0,22,2025-09-30,45596,0
504045,29,Female,West,Unemployed,32220,644,0.351,2,7.1,63,13769,1,0,3,87,2025-10-13,11103,0
504046,41,Female,East,Salaried,49268,708,0.241,1,10,75,16845,1,0,3,54,2025-09-26,27153,0
504047,42,Male,Central,Salaried,74606,750,0.555,0,3.7,92,28008,2,0,0,52,2025-11-29,77775,0
504048,32,Female,North,Salaried,42766,647,0.179,0,4,76,22638,0,0,3,40,2025-09-28,31051,0
504049,37,Male,South,Salaried,69786,685,0.249,1,1.8,86,19027,0,0,1,56,2025-10-15,46910,0
504050,40,Male,Central,Self-Employed,51319,612,0.166,2,7.2,87,22032,0,0,3,70,2025-09-03,40790,0
504051,37,Female,South,Self-Employed,16031,689,0.821,0,9.4,51,4845,1,0,2,93,2025-11-12,8263,0
504052,38,Male,East,Salaried,41619,707,0.366,0,2.5,81,21724,1,2,4,81,2025-09-23,16510,0
504053,61,Male,West,Self-Employed,61607,615,0.587,1,9.6,87,29978,0,0,1,98,2025-11-23,89344,0
504054,35,Male,West,Retired,43046,633,0.4,2,0.3,42,20708,2,0,3,26,2025-09-05,10844,0
504055,40,Male,North,Salaried,24081,713,0.657,0,1.2,69,7277,1,0,2,89,2025-09-23,11981,0
504056,34,Male,West,Retired,54086,671,0.391,2,2.8,56,28317,0,0,4,20,2025-10-30,25782,0
504057,41,Female,West,Salaried,65520,689,0.312,1,1.6,84,23814,1,0,0,27,2025-11-23,67581,0
504058,47,Female,South,Salaried,38446,,0.542,1,3.8,64,17107,0,2,2,21,2025-10-04,55307,0
504059,43,Female,North,Self-Employed,27956,624,0.466,0,6,5,20307,1,1,4,10,2025-09-14,24616,0
504060,32,Female,East,Salaried,18159,549,0.924,7,28.5,43,8496,3,1,5,37,2025-11-16,43423,1
504061,22,Male,East,Salaried,31570,615,0.549,1,2.5,145,9851,0,1,1,42,2025-11-16,48683,0
504062,50,Male,Central,Self-Employed,21698,761,0.258,0,2.5,52,10599,0,0,2,65,2025-10-18,33825,0
504063,50,Male,West,Salaried,37197,689,0.297,1,6.9,68,10033,0,0,1,28,2025-09-23,15590,0
504064,42,Male,West,Salaried,27754,643,0.279,0,10.3,28,16748,1,0,1,13,2025-09-24,28818,0
504065,18,Female,Central,Salaried,18567,600,0.113,1,2.3,47,12826,1,0,1,52,2025-09-04,29151,0
504066,39,Male,South,Retired,30298,677,0.34,1,8,92,9531,0,0,1,63,2025-11-08,36038,0
504067,35,Male,East,Salaried,61780,645,,0,4.2,69,34496,1,1,2,100,2025-11-18,64344,0
504068,42,Female,Central,Salaried,,735,0.653,1,1.5,82,14662,0,0,0,28,2025-09-05,36261,0
504069,28,Male,East,Self-Employed,52209,721,0.538,0,9.4,58,31902,1,0,1,41,2025-10-24,82200,0
504070,40,Female,East,Self-Employed,46251,475,0.567,7,18.6,43,36483,1,3,5,51,2025-09-18,76037,1
504071,38,Female,West,Salaried,68857,680,0.166,1,3.2,138,49016,0,0,1,111,2025-10-26,33922,0
504072,29,Female,North,Salaried,74633,665,0.057,3,2.7,46,45888,0,0,3,59,2025-11-25,108461,0
504073,42,Female,East,Salaried,53866,643,0.294,0,5.8,41,36925,1,0,0,26,2025-10-30,75181,0
504074,31,Female,North,Salaried,74058,720,0.4,1,4.4,77,28349,1,1,2,45,2025-11-25,112235,0
504075,38,Female,West,Salaried,49227,705,0.652,0,1.1,95,34844,0,0,1,111,2025-11-02,22642,0
504076,28,Female,East,Salaried,47633,,0.37,1,1.7,93,22718,0,0,0,110,2025-11-10,75899,0
504077,39,Male,West,Self-Employed,54767,657,0.398,2,2.3,35,32114,1,0,5,44,2025-11-03,31488,0
504078,37,Female,South,Salaried,17810,610,0.45,4,12.8,81,9725,1,3,7,15,2025-10-15,31755,1
504079,18,Female,South,Salaried,44374,641,0.163,2,0.5,64,21958,1,0,1,28,2025-09-21,30339,0
504080,32,Female,South,Student,48242,712,0.138,0,6.3,30,21831,0,1,0,101,2025-10-27,31454,0
504081,28,Male,East,Salaried,48627,703,0.238,0,6,44,26270,1,1,2,30,2025-10-05,61825,0
504082,26,Female,North,Salaried,25430,723,0.285,0,1.3,85,,0,0,1,31,2025-09-24,32530,0
504083,39,Female,South,Self-Employed,59500,655,0.353,1,0.1,117,40036,0,0,3,96,2025-11-07,30033,0
504084,19,Male,Central,Salaried,,653,0.806,0,3.9,88,50768,0,1,0,69,2025-10-02,68588,0
504085,39,Male,West,Self-Employed,67662,639,0.252,1,12.9,91,45050,0,0,2,82,2025-10-16,100045,0
504086,33,Male,South,Student,21488,664,0.582,8,9.3,70,18370,3,0,2,93,2025-09-23,25155,1
504087,27,Male,East,Self-Employed,68149,763,0.335,0,2.7,13,29831,0,1,4,43,2025-09-19,67442,0
504088,42,Female,West,Salaried,43967,718,0.143,0,4.4,76,18120,1,0,2,71,2025-11-30,53995,0
504089,31,Male,South,Salaried,76305,631,0.283,1,0.7,43,34497,0,0,0,74,2025-09-25,79720,0
504090,56,Female,South,Retired,48296,679,0.366,3,6.9,69,23087,0,0,2,79,2025-10-13,44754,0
504091,51,Female,South,Retired,57376,757,0.161,3,1.5,65,31798,0,2,3,23,2025-11-29,82015,0
504092,22,Female,East,Salaried,56996,719,0.533,0,1.5,59,39204,0,0,1,82,2025-10-21,71241,0
504093,26,Male,West,Retired,33040,639,0.552,6,3.9,68,21677,1,0,5,25,2025-09-12,70738,1
504094,36,Female,North,Salaried,57954,680,0.427,0,5.6,81,39400,1,0,2,60,2025-10-09,67772,0
504095,29,Male,North,Student,28518,753,0.235,0,3.2,84,20609,0,0,2,66,2025-10-26,21793,0
504096,18,Female,Central,Self-Employed,17122,595,0.698,3,21.3,70,15331,2,3,6,36,2025-11-30,36419,1
504097,47,Male,West,Unemployed,32030,472,0.546,3,6.8,62,25208,4,1,4,29,2025-11-01,45391,1
504098,,Female,South,Salaried,,757,0.275,0,2.1,74,17472,1,0,4,28,2025-09-09,29531,0
504099,33,Male,South,Salaried,55984,623,0.332,1,5.4,72,19213,0,2,0,25,2025-11-03,42013,0
504100,27,Female,North,Salaried,30688,616,0.057,1,1.5,78,14438,0,1,2,73,2025-10-13,47950,0
504101,19,Male,West,Salaried,40211,681,0.421,1,11.4,94,18019,0,0,2,91,2025-11-30,45662,0
504102,38,Female,North,Salaried,,,0.049,0,1,107,12389,4,2,1,36,2025-09-08,44261,0
504103,45,Female,North,Student,43720,527,0.333,1,4.7,41,17192,0,0,3,91,2025-11-03,13371,0
504104,33,Female,East,Salaried,37152,764,0.228,1,5.4,45,24303,1,0,1,39,2025-11-13,37734,0
504105,25,Male,Central,Self-Employed,32493,751,0.508,1,5,90,23893,0,0,0,63,2025-10-11,32698,0
504106,29,Female,North,Student,28212,702,0.293,0,1.8,97,16313,0,0,2,129,2025-11-22,18085,0
504107,32,Female,West,Salaried,,,0.418,0,2,41,41935,1,0,3,97,2025-11-12,89767,0
504108,23,Male,West,Student,24107,636,0.652,1,13.8,97,18707,4,0,2,40,2025-11-02,57200,1
504109,28,Female,South,Salaried,56936,655,0.833,0,2,51,40891,1,0,1,41,2025-10-06,54400,0
504110,29,Male,West,Self-Employed,60601,678,0.478,1,6.1,95,32682,1,0,1,33,2025-10-26,89467,0
504111,18,Male,South,Self-Employed,44161,666,0.316,0,3.1,42,26158,0,0,3,37,2025-09-15,57277,0
504112,23,Male,East,Self-Employed,50155,722,0.109,0,2.1,88,33600,1,1,5,27,2025-09-12,77185,0
504113,41,Female,South,Self-Employed,32845,,0.196,0,1,78,23554,0,1,2,19,2025-11-02,12621,0
504114,18,Male,North,,62895,725,0.261,2,8.7,67,25169,0,1,3,69,2025-09-29,61606,0
504115,32,Male,North,Retired,35404,605,0.818,5,11.9,69,26932,1,1,2,45,2025-11-10,66754,1
504116,35,Female,North,Salaried,35008,678,0.43,0,1,46,16395,2,1,4,45,2025-11-15,23819,0
504117,37,Female,West,Salaried,29202,697,0.263,0,0.7,36,10689,0,1,2,52,2025-09-29,38370,0
504118,36,Female,East,Unemployed,55681,692,0.599,1,0.6,96,33012,0,0,2,34,2025-10-28,79097,0
504119,26,Female,West,Salaried,52685,,0.263,0,8.4,78,30606,2,0,0,41,2025-11-05,32778,0
504120,43,Female,North,Self-Employed,43937,700,0.188,2,0.3,79,19780,0,0,0,101,2025-09-06,29458,0
504121,20,Female,North,Salaried,15000,,0.83,3,12.6,20,11252,2,0,8,91,2025-11-12,15692,1
504122,42,Female,South,Unemployed,32423,551,0.816,1,4.1,53,16546,2,1,1,72,2025-10-03,64078,1
504123,24,Male,West,,24325,679,0.47,0,2.5,66,14554,1,0,2,17,2025-10-26,29061,0
504124,36,Female,South,Student,48537,614,0.658,0,3.7,78,14175,0,0,0,60,2025-11-27,45842,0
504125,47,Female,Central,Salaried,55762,650,0.4,0,4.9,52,32029,2,0,2,73,2025-11-09,79888,0
504126,54,Female,North,Unemployed,31950,583,0.232,0,8.6,68,14259,1,0,0,88,2025-11-21,6551,0
504127,44,Female,South,Salaried,60136,655,0.16,2,8.3,38,25333,1,0,1,99,2025-11-08,95585,0
504128,18,Male,West,Salaried,46022,614,0.252,0,5.4,39,15083,1,0,0,63,2025-10-19,26852,0
504129,18,Female,North,Retired,34371,798,0.679,1,6.6,17,15487,2,1,3,33,2025-10-08,27228,0
504130,23,Male,Central,Self-Employed,46468,589,0.254,2,3.8,74,31089,0,0,1,41,2025-10-11,69192,0
504131,38,Male,West,Salaried,55002,701,0.227,3,1.7,47,32226,0,0,1,39,2025-09-19,69680,0
504132,18,Male,West,Self-Employed,30443,690,0.472,1,2.1,73,16318,0,0,0,51,2025-09-19,41676,0
504133,29,Female,West,Retired,21773,,0.683,3,15.5,86,18357,7,1,7,53,2025-11-08,18145,1
504134,35,Male,North,Salaried,22798,707,0.3,0,6.6,78,10407,0,0,5,45,2025-10-01,6888,0
504135,37,Female,West,Salaried,24146,658,0.229,0,1,83,12493,0,0,1,81,2025-09-21,28980,0
504136,31,Female,North,Unemployed,25216,776,0.499,0,0.8,91,15986,0,1,0,107,2025-10-26,14323,0
504137,47,Male,Central,Salaried,39737,710,0.31,0,1.4,67,26223,1,1,4,15,2025-09-23,39050,0
504138,37,Male,Central,Salaried,40945,,0.526,2,1.5,93,15278,1,1,0,80,2025-11-05,50803,0
504139,50,Male,Central,Salaried,40518,662,0.507,0,8.6,84,29833,1,1,1,15,2025-09-03,45381,0
504140,41,Female,North,Self-Employed,23528,761,0.745,0,1.9,70,7643,1,1,0,47,2025-11-07,36954,0
504141,38,Male,East,Salaried,45728,697,0.249,0,5.5,88,32063,0,0,2,18,2025-10-09,56320,0
504142,25,Male,North,,43595,631,0.269,0,2.1,51,11543,0,0,5,44,2025-10-15,69599,0
504143,39,Male,North,Salaried,52511,668,0.531,4,17,67,32354,0,1,1,31,2025-11-27,111655,1
504144,37,Female,South,Self-Employed,48631,691,0.393,0,2.9,68,27973,1,2,4,38,2025-11-08,47869,0
504145,45,Male,Central,Retired,24046,724,0.223,0,6.8,60,14086,0,0,2,45,2025-09-10,35790,0
504146,22,Female,,Salaried,25862,769,0.257,2,2.1,55,17417,0,0,2,52,2025-11-17,17649,0
504147,41,Female,South,Unemployed,41914,722,0.107,1,2.4,60,11560,1,0,1,19,2025-11-16,45888,0
504148,46,Female,West,Salaried,84136,818,0.489,0,9.5,82,24778,1,0,2,180,2025-09-05,44879,0
504149,58,Male,South,Salaried,30989,638,,0,7.5,68,20179,0,0,4,16,2025-10-08,15860,0
504150,57,Male,West,,33276,519,0.644,4,8.2,86,22476,2,2,5,40,2025-09-21,48138,1
504151,20,Female,Central,Self-Employed,29938,703,0.163,0,2.1,44,,2,0,2,15,2025-10-22,38176,0
504152,18,Male,East,Salaried,43701,659,0.424,0,5.1,59,21286,0,0,0,51,2025-10-28,61318,0
504153,48,Female,South,Salaried,40450,581,0.191,4,11.4,123,37957,1,0,4,66,2025-11-29,60896,1
504154,34,Male,Central,Salaried,84412,772,0.487,2,0.8,93,21579,0,1,0,77,2025-10-02,69222,0
504155,18,Male,East,Salaried,72347,655,0.255,0,5.4,55,42870,0,0,2,87,2025-10-16,96473,0
504156,44,Male,South,Self-Employed,17094,658,0.815,3,19.6,87,7768,0,0,2,96,2025-10-09,40368,1
504157,41,Male,Central,Salaried,43727,668,0.139,2,3.8,61,31750,0,0,4,82,2025-10-21,11126,0
504158,56,Female,West,Salaried,,648,0.638,1,2.5,62,17962,0,0,7,46,2025-11-30,20916,0
504159,38,Female,Central,,15000,744,0.793,3,19.8,67,12815,2,0,6,66,2025-09-18,14119,1
504160,19,Female,West,Salaried,39146,628,0.332,1,6,49,23180,0,0,0,83,2025-09-08,33446,0
504161,44,Female,East,Salaried,35001,654,0.594,0,3.6,116,24347,2,0,2,44,2025-09-08,35039,0
504162,55,Female,Central,Salaried,34598,686,0.526,0,2.5,84,21422,0,0,3,14,2025-11-14,46193,0
504163,42,Female,South,Salaried,40390,730,0.491,0,3.8,31,16583,1,0,0,110,2025-09-16,26464,0
504164,34,Female,South,Salaried,39824,605,0.235,3,10,90,19112,3,0,2,49,2025-11-11,11800,0
504165,47,Female,North,Self-Employed,42556,698,0.225,1,3,74,10831,3,1,3,16,2025-10-25,25627,0
504166,28,Other,Central,Student,52431,684,,1,0.5,75,31295,0,0,0,153,2025-10-05,78266,0
504167,31,Male,North,Self-Employed,38540,719,0.611,0,3.8,78,15555,0,1,1,59,2025-10-29,34956,0
504168,44,Male,Central,Salaried,19765,639,0.156,0,2.1,102,13773,0,0,1,109,2025-11-21,4655,0
504169,18,Male,North,Salaried,52466,737,0.56,0,1.4,60,13500,0,1,3,69,2025-10-25,40917,0
504170,42,Male,South,Self-Employed,21357,646,0.158,2,4.8,43,15551,0,1,1,89,2025-09-24,18931,0
504171,43,Female,,,26785,,0.642,4,9.4,55,23675,2,1,3,12,2025-09-28,37979,1
504172,33,Male,Central,Salaried,41059,,0.293,1,3.1,57,19906,1,0,0,24,2025-10-18,61611,0
504173,52,Female,East,Salaried,29470,544,0.899,1,21.6,85,21046,0,0,5,21,2025-09-19,30339,1
504174,52,Male,North,Retired,43610,713,0.055,0,5.2,54,31030,2,0,1,180,2025-10-25,11767,0
504175,42,Male,West,Unemployed,21208,559,0.573,2,18.8,112,11143,1,1,4,54,2025-10-03,37126,1
504176,26,Male,South,Student,46549,630,,1,2.1,64,30010,0,2,4,96,2025-11-12,70751,0
504177,33,Male,East,Student,54185,,0.504,0,0.6,92,29470,0,0,2,143,2025-09-07,46998,0
504178,29,Female,West,Self-Employed,33051,620,0.164,1,1.4,33,17889,2,1,4,77,2025-09-26,9877,0
504179,45,Female,Central,Salaried,38839,688,0.529,0,5.1,46,9973,0,0,4,180,2025-11-21,55599,0
504180,44,Female,,Self-Employed,38010,673,0.386,1,1.6,31,28240,0,0,6,68,2025-09-25,35442,0
504181,31,Male,West,Salaried,42812,793,0.317,0,1.8,45,19317,0,1,4,48,2025-09-25,11528,0
504182,26,Female,East,Salaried,35605,722,0.579,1,5,110,22714,1,0,4,14,2025-10-26,36494,0
504183,30,Female,East,,45782,701,0.289,0,2.5,73,24995,0,0,2,22,2025-10-04,18151,0
504184,31,Male,East,Salaried,64564,723,0.536,0,11.9,76,33972,0,0,3,47,2025-09-22,68896,0
504185,25,Male,South,Salaried,30518,673,0.317,0,2.3,57,19803,1,0,2,23,2025-09-11,25538,0
504186,42,Female,North,Salaried,67027,778,0.131,1,2.8,51,36732,1,2,0,91,2025-11-19,68655,0
504187,25,Male,West,Unemployed,49999,579,0.267,1,3.5,52,26166,2,1,0,70,2025-09-28,33118,0
504188,33,Female,South,Salaried,33598,634,0.542,0,0.9,66,10744,0,1,0,23,2025-09-25,20560,0
504189,39,Female,East,Self-Employed,24351,715,0.532,1,3.1,65,16351,2,0,2,76,2025-09-05,30895,0
504190,33,Male,West,Salaried,51699,639,0.602,1,7.9,45,19491,1,0,1,22,2025-09-11,44071,0
504191,40,Male,East,Salaried,34626,707,0.411,4,8.6,26,22553,0,1,3,52,2025-09-18,51926,0
504192,32,Male,South,Salaried,23642,585,0.477,0,3,83,10215,1,1,3,22,2025-10-28,11645,0
504193,39,Female,West,Salaried,48522,729,0.707,2,3,96,15762,0,0,1,15,2025-10-06,41914,0
504194,30,Male,South,Salaried,44123,697,0.781,4,28.5,58,27081,0,1,3,45,2025-11-06,120708,1
